"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/07/2025","AQS","490352005","1","4.7","ug/m3 LC","26","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/08/2025","AQS","490352005","1","7.4","ug/m3 LC","41","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/09/2025","AQS","490352005","1","11.8","ug/m3 LC","56","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/10/2025","AQS","490352005","1","10.8","ug/m3 LC","54","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/11/2025","AQS","490352005","1","8.6","ug/m3 LC","48","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/12/2025","AQS","490352005","1","5.4","ug/m3 LC","30","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/13/2025","AQS","490352005","1","4","ug/m3 LC","22","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/14/2025","AQS","490352005","1","5.3","ug/m3 LC","29","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/15/2025","AQS","490352005","1","6.9","ug/m3 LC","38","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/16/2025","AQS","490352005","1","5.5","ug/m3 LC","31","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/17/2025","AQS","490352005","1","3.6","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/18/2025","AQS","490352005","1","1.8","ug/m3 LC","10","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/19/2025","AQS","490352005","1","3.2","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/20/2025","AQS","490352005","1","3","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/21/2025","AQS","490352005","1","3.5","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/22/2025","AQS","490352005","1","6.7","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/23/2025","AQS","490352005","1","6.6","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/24/2025","AQS","490352005","1","4.7","ug/m3 LC","26","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/25/2025","AQS","490352005","1","5.7","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/26/2025","AQS","490352005","1","4.6","ug/m3 LC","26","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/27/2025","AQS","490352005","1","4.9","ug/m3 LC","27","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/28/2025","AQS","490352005","1","2.4","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/29/2025","AQS","490352005","1","4.3","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/30/2025","AQS","490352005","1","4.1","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/01/2025","AQS","490352005","1","4.2","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/02/2025","AQS","490352005","1","5.9","ug/m3 LC","33","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/03/2025","AQS","490352005","1","4.8","ug/m3 LC","27","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/04/2025","AQS","490352005","1","4.3","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/05/2025","AQS","490352005","1","3.7","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/06/2025","AQS","490352005","1","1.6","ug/m3 LC","9","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/07/2025","AQS","490352005","1","2.9","ug/m3 LC","16","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/08/2025","AQS","490352005","1","3.8","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/09/2025","AQS","490352005","1","5.1","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/10/2025","AQS","490352005","1","5.8","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/11/2025","AQS","490352005","1","9.1","ug/m3 LC","51","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/12/2025","AQS","490352005","1","24.2","ug/m3 LC","79","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/13/2025","AQS","490352005","1","18.2","ug/m3 LC","68","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/14/2025","AQS","490352005","1","1.5","ug/m3 LC","8","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/15/2025","AQS","490352005","1","2.6","ug/m3 LC","14","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/16/2025","AQS","490352005","1","4.7","ug/m3 LC","26","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/17/2025","AQS","490352005","1","5","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/18/2025","AQS","490352005","1","2.5","ug/m3 LC","14","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/19/2025","AQS","490352005","1","3.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/20/2025","AQS","490352005","1","3.6","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/21/2025","AQS","490352005","1","4.4","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/22/2025","AQS","490352005","1","6.6","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/23/2025","AQS","490352005","1","6.4","ug/m3 LC","36","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/24/2025","AQS","490352005","1","6.2","ug/m3 LC","34","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/25/2025","AQS","490352005","1","5.8","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/26/2025","AQS","490352005","1","6.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/27/2025","AQS","490352005","1","7.7","ug/m3 LC","43","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/28/2025","AQS","490352005","1","7.3","ug/m3 LC","41","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/29/2025","AQS","490352005","1","6.7","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/30/2025","AQS","490352005","1","7.8","ug/m3 LC","43","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/31/2025","AQS","490352005","1","6.6","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/01/2025","AQS","490352005","1","6.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/02/2025","AQS","490352005","1","5.8","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/03/2025","AQS","490352005","1","5.4","ug/m3 LC","30","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/04/2025","AQS","490352005","1","10.9","ug/m3 LC","54","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/05/2025","AQS","490352005","1","6.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/07/2025","AQS","490352005","1","6.4","ug/m3 LC","36","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/08/2025","AQS","490352005","1","6","ug/m3 LC","33","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/09/2025","AQS","490352005","1","6.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/10/2025","AQS","490352005","1","7","ug/m3 LC","39","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/11/2025","AQS","490352005","1","11.1","ug/m3 LC","55","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/12/2025","AQS","490352005","1","10","ug/m3 LC","53","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/13/2025","AQS","490352005","1","7.6","ug/m3 LC","42","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/14/2025","AQS","490352005","1","9.5","ug/m3 LC","52","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/15/2025","AQS","490352005","1","6.7","ug/m3 LC","37","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/16/2025","AQS","490352005","1","9.3","ug/m3 LC","51","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/17/2025","AQS","490352005","1","5.1","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
